Time,Text,City,County,State
2022-04-11 09:50:27+00:00,b'@marikosegawa @Compton4KY2022 @DemVoice1Design @OV1graphics #VoteBlue Kentucky! \xf0\x9f\x92\x99\n#KY02 \n#ElectWilliamCompton',,,,
2022-04-11 09:22:44+00:00,b'@Sbh08Mae @BetoORourke #VoteBlue Texas! \xf0\x9f\x92\x99\n#BetoForGovernor',,,,
2022-04-11 09:13:21+00:00,"b'@BeingJWood @2pumpC #FascistGQP fully launched their blatant, literally #HandmaidsTale-style #WarOnWomen!\n.\nEvery h\xe2\x80\xa6 https://t.co/QapSTHS2dN'",,,,
2022-04-11 08:48:55+00:00,"b'@PunchfrontPK @samiamnurnot @JerasIkehorn Just as long as it\xe2\x80\x99s 2 fully CONSENTING, fully ADULT partners! \n.\nEvangel\xe2\x80\xa6 https://t.co/LHqFBbZOwP'",,,,
2022-04-11 08:41:21+00:00,b'YES YES-#WeStandWithUkraine #VoteDem #VoteBlue\n\n.@NPR .@PBS .@BBCScienceNews \n\n.@cspanwj .@TeenVogue .\xe2\x80\xa6 https://t.co/QqvfpBwanv',,,,
2022-04-11 08:40:26+00:00,b'YES YES-#WeStandWithUkraine #VoteDem #VoteBlue\n\n.@NPR .@PBS .@BBCScienceNews \n\n.@cspanwj .@TeenVogue .\xe2\x80\xa6 https://t.co/9AlOvfgboA',,,,
2022-04-11 08:39:42+00:00,b'YES YES-#WeStandWithUkraine #VoteDem #VoteBlue\n\n.@NPR .@PBS .@BBCScienceNews \n\n.@cspanwj .@TeenVogue .\xe2\x80\xa6 https://t.co/eGATezAUry',,,,
2022-04-11 08:31:54+00:00,b'YES YES-  nefarious\n\n#WeStandWithUkraine #VoteDem #VoteBlue\n\n.@NPR .@PBS .@BBCScienceNews \n\n.@cspanwj .@TeenVogue .\xe2\x80\xa6 https://t.co/fWCZooEo1f',,,,
2022-04-11 08:28:09+00:00,b'YES YES-#WeStandWithUkraine #VoteDem #VoteBlue\n\n.@NPR .@PBS .@BBCScienceNews \n\n.@cspanwj .@TeenVogue .\xe2\x80\xa6 https://t.co/K1WIfQTRnd',,,,
2022-04-11 08:27:32+00:00,b'Keep Talking\n\nHow much better World will be w/o constant threat\nposed by Russ\n\nYES YES-#WeStandWithUkraine #VoteDem\xe2\x80\xa6 https://t.co/rYtU7iecY2',,,,
